,Website,Review,review_processed,tok_processed_reviews,review_polarity,review_subjectivity
991,complaintsboard.com,"In the restaurant car, I was informed that it was Amtrak company policy not to refill keep-cups that I brought with me specifically to avoid using further throwaway paper cups. Instead I was offered more throwaway cups for landfill. Can you confirm a. That this is company policy, b. Provide and explanation other than sponsorship and c. If it is not policy, make sure that all employees are informed. I find the policy as stated to me today to be incomprehensible.","in the restaurant car, i was informed that it was amtrak company policy not to refill keep-cups that i brought with me specifically to avoid using further throwaway paper cups. instead i was offered more throwaway cups for landfill. can you confirm a. that this is company policy, b. provide and explanation other than sponsorship and c. if it is not policy, make sure that all employees are informed. i find the policy as stated to me today to be incomprehensible.","['restaurant', 'car,', 'informed', 'amtrak', 'company', 'policy', 'refill', 'keep-cups', 'brought', 'specifically', 'avoid', 'using', 'throwaway', 'paper', 'cups.', 'instead', 'offered', 'throwaway', 'cups', 'landfill.', 'confirm', 'a.', 'company', 'policy,', 'b.', 'provide', 'explanation', 'sponsorship', 'c.', 'policy,', 'make', 'sure', 'employees', 'informed.', 'find', 'policy', 'stated', 'today', 'incomprehensible.']",-0.4874,0.565972222
992,complaintsboard.com,I am coming from Madison it is August 29th 2019 and i am now on bus 8893 from Bloomington to peoria. This driver is so rude. She immediately yelled at me for having a tag on my bag. No one said anything about tagging my bag so how in God's name am i supposed to know?! This woman needs to be fired! She was like you got 5 minutes... Really lady? My bag fyi could have sat under my feet no problem! But instead i ran my pregnant [censored] with all my luggage back in just to put a name tag on my bag! What kind [censored] is that? Really people? This experience was horrible and then she threatened not to let me on the bus! What kind of people are you hiring? This woman is horrid! Something most absolutely needs to be done! My phone number is [protected],i am coming from madison it is august 29th 2019 and i am now on bus 8893 from bloomington to peoria. this driver is so rude. she immediately yelled at me for having a tag on my bag. no one said anything about tagging my bag so how in god's name am i supposed to know?! this woman needs to be fired! she was like you got 5 minutes... really lady? my bag fyi could have sat under my feet no problem! but instead i ran my pregnant [censored] with all my luggage back in just to put a name tag on my bag! what kind [censored] is that? really people? this experience was horrible and then she threatened not to let me on the bus! what kind of people are you hiring? this woman is horrid! something most absolutely needs to be done! my phone number is [protected],"['coming', 'madison', 'august', '29th', '2019', 'bus', '8893', 'bloomington', 'peoria.', 'driver', 'rude.', 'immediately', 'yelled', 'tag', 'bag.', 'one', 'said', 'anything', 'tagging', 'bag', ""god's"", 'name', 'supposed', 'know?!', 'woman', 'needs', 'fired!', 'like', 'got', '5', 'minutes...', 'really', 'lady?', 'bag', 'fyi', 'could', 'sat', 'feet', 'problem!', 'instead', 'ran', 'pregnant', '[censored]', 'luggage', 'back', 'put', 'name', 'tag', 'bag!', 'kind', '[censored]', 'that?', 'really', 'people?', 'experience', 'horrible', 'threatened', 'let', 'bus!', 'kind', 'people', 'hiring?', 'woman', 'horrid!', 'something', 'absolutely', 'needs', 'done!', 'phone', 'number', '[protected]']",-0.9097,0.57
993,complaintsboard.com,"I take the Capitol Corridor and a few passengers & I who daily commute are concerned about the fabric seating. We all take precautions for sitting in the seats like blankets or I have seen passengers unfold the paper schedules/maps available in the train cars. But this is 2019, let's be real ALL PUBLIC TRANSPORTATION shold require NON FABRIC seating, to many odors, bodies, and liquids coming from individuals. Something needs to be contracted 1st in order for you to change this? I believe we already contracted it but just don't know yet!","i take the capitol corridor and a few passengers & i who daily commute are concerned about the fabric seating. we all take precautions for sitting in the seats like blankets or i have seen passengers unfold the paper schedules/maps available in the train cars. but this is 2019, let's be real all public transportation shold require non fabric seating, to many odors, bodies, and liquids coming from individuals. something needs to be contracted 1st in order for you to change this? i believe we already contracted it but just don't know yet!","['take', 'capitol', 'corridor', 'passengers', '&', 'daily', 'commute', 'concerned', 'fabric', 'seating.', 'take', 'precautions', 'sitting', 'seats', 'like', 'blankets', 'seen', 'passengers', 'unfold', 'paper', 'schedules/maps', 'available', 'train', 'cars.', '2019,', ""let's"", 'real', 'public', 'transportation', 'shold', 'require', 'non', 'fabric', 'seating,', 'many', 'odors,', 'bodies,', 'liquids', 'coming', 'individuals.', 'something', 'needs', 'contracted', '1st', 'order', 'change', 'this?', 'believe', 'already', 'contracted', 'know', 'yet!']",0.2598,0.227777778
994,complaintsboard.com,"On August 16, 2019, I purchased a round trip ticket $11 for Coaster from Poinsettia to Santa Fe at 723am. The Coaster was scheduled to depart San Diego to Poinsettia station where I had parked my vehicle at 1249pm. The guy standing at the ticket vending machine stated that Amtrack from San Diego will depart at 1115am and stop at Poinsettia station. He helped me to put in my $12 into the vending machine to purchase a ticket and said to ask the ticket inspector on Amtrack train where is the Coaster station in Poinsettia so I could get a refund for part of the round trip ticket I did not use for the Coaster. I asked the lady at the gate checking tickets if the train does stop at Poinsettia in Carlsbad and she stated it does. In the Amtrack train, I asked the inspector to point out where the Coaster office will be so I could ask for part of the Coaster refund since I only used one way, not two ways. He said the Amtrack will stop at Oceanside not Poinsettia. I informed the ticket inspector I was told by the guy at the ticket vending machine and the female inspecting tickets at the gate that the Amtrack will stop at Poinsettia. When I reached Oceanside, I spoke to the female at the Amtrack
office and was told that they cannot give me a refund. I had to get on the 101 Breeze and informed the bus driver to drop me off near Poinsettia where my vehicle was parked.

Bottom line, I am requesting a refund for incorrect information given by the guy at the ticket vending machine and the female inspecting ticket at the gate of the San Diego Coaster/Amtrack station.

I have the Coaster and Amtrack tickets if you need verification.","on august 16, 2019, i purchased a round trip ticket $11 for coaster from poinsettia to santa fe at 723am. the coaster was scheduled to depart san diego to poinsettia station where i had parked my vehicle at 1249pm. the guy standing at the ticket vending machine stated that amtrack from san diego will depart at 1115am and stop at poinsettia station. he helped me to put in my $12 into the vending machine to purchase a ticket and said to ask the ticket inspector on amtrack train where is the coaster station in poinsettia so i could get a refund for part of the round trip ticket i did not use for the coaster. i asked the lady at the gate checking tickets if the train does stop at poinsettia in carlsbad and she stated it does. in the amtrack train, i asked the inspector to point out where the coaster office will be so i could ask for part of the coaster refund since i only used one way, not two ways. he said the amtrack will stop at oceanside not poinsettia. i informed the ticket inspector i was told by the guy at the ticket vending machine and the female inspecting tickets at the gate that the amtrack will stop at poinsettia. when i reached oceanside, i spoke to the female at the amtrack
office and was told that they cannot give me a refund. i had to get on the 101 breeze and informed the bus driver to drop me off near poinsettia where my vehicle was parked.

bottom line, i am requesting a refund for incorrect information given by the guy at the ticket vending machine and the female inspecting ticket at the gate of the san diego coaster/amtrack station.

i have the coaster and amtrack tickets if you need verification.","['august', '16,', '2019,', 'purchased', 'round', 'trip', 'ticket', '$11', 'coaster', 'poinsettia', 'santa', 'fe', '723am.', 'coaster', 'scheduled', 'depart', 'san', 'diego', 'poinsettia', 'station', 'parked', 'vehicle', '1249pm.', 'guy', 'standing', 'ticket', 'vending', 'machine', 'stated', 'amtrack', 'san', 'diego', 'depart', '1115am', 'stop', 'poinsettia', 'station.', 'helped', 'put', '$12', 'vending', 'machine', 'purchase', 'ticket', 'said', 'ask', 'ticket', 'inspector', 'amtrack', 'train', 'coaster', 'station', 'poinsettia', 'could', 'get', 'refund', 'part', 'round', 'trip', 'ticket', 'use', 'coaster.', 'asked', 'lady', 'gate', 'checking', 'tickets', 'train', 'stop', 'poinsettia', 'carlsbad', 'stated', 'does.', 'amtrack', 'train,', 'asked', 'inspector', 'point', 'coaster', 'office', 'could', 'ask', 'part', 'coaster', 'refund', 'since', 'used', 'one', 'way,', 'two', 'ways.', 'said', 'amtrack', 'stop', 'oceanside', 'poinsettia.', 'informed', 'ticket', 'inspector', 'told', 'guy', 'ticket', 'vending', 'machine', 'female', 'inspecting', 'tickets', 'gate', 'amtrack', 'stop', 'poinsettia.', 'reached', 'oceanside,', 'spoke', 'female', 'amtrack', 'office', 'told', 'cannot', 'give', 'refund.', 'get', '101', 'breeze', 'informed', 'bus', 'driver', 'drop', 'near', 'poinsettia', 'vehicle', 'parked.', 'bottom', 'line,', 'requesting', 'refund', 'incorrect', 'information', 'given', 'guy', 'ticket', 'vending', 'machine', 'female', 'inspecting', 'ticket', 'gate', 'san', 'diego', 'coaster/amtrack', 'station.', 'coaster', 'amtrack', 'tickets', 'need', 'verification.']",-0.8176,0.385714286
995,complaintsboard.com,"Each time I have taken amtrak from Atlanta to Baltimore my train was delayed. I'm late for my pick up and have to take a cab to my destination I won't be booking anymore trips with Amtrak I'd rather go Greyhound at least I'll arrive on time. I've completed complaints forms twice about delays yet I'm still out of pocket the cost of cab fare and when you're travelling from Baltimore Md to Edgewood Md it's not cheap. 
Sincerely 
Robin Williams","each time i have taken amtrak from atlanta to baltimore my train was delayed. i'm late for my pick up and have to take a cab to my destination i won't be booking anymore trips with amtrak i'd rather go greyhound at least i'll arrive on time. i've completed complaints forms twice about delays yet i'm still out of pocket the cost of cab fare and when you're travelling from baltimore md to edgewood md it's not cheap. 
sincerely 
robin williams","['time', 'taken', 'amtrak', 'atlanta', 'baltimore', 'train', 'delayed.', ""i'm"", 'late', 'pick', 'take', 'cab', 'destination', 'booking', 'anymore', 'trips', 'amtrak', ""i'd"", 'rather', 'go', 'greyhound', 'least', ""i'll"", 'arrive', 'time.', ""i've"", 'completed', 'complaints', 'forms', 'twice', 'delays', 'yet', ""i'm"", 'still', 'pocket', 'cost', 'cab', 'fare', 'travelling', 'baltimore', 'md', 'edgewood', 'md', 'cheap.', 'sincerely', 'robin', 'williams']",-0.7314,0.55
996,complaintsboard.com,"As a senior I have difficulty getting around. 
I traveled from Chicago station to Princeton, Illinois along with my two young granddaughters. The Redcap that took us and our 2 bags out to the train made sure we got on the train okay. He said as soon as he got us on he would put our luggage on the train also. As soon as I got my two granddaughters settled I went to make sure our luggage was where he said it would be. Unfortunately only one bag was found and I immediately reported this to the conductor/steward. He said he would check the next car and not to worry. 
Long story short, my other suitcase was found 3 days later in Emeryville, California. Luckily I had a name tag on the bag. At that point I thought ""great, we'll have it back in a couple of days. That is not the case! The person in lost and found told me I had to re-file a lost bag claim stating the last place I saw the bag was Emeryville station then they could take information from me for me to pay to have it sent back to Illinois. 
Well, it is 10 days later and I am still trying to get ahold of Customer Relations to dispute the fact that 1. I have never been in Emeryville and 2. Why do I have to pay to get a personal item back?
I did not complain when my first train the day prior was 2 hours late for boarding and I almost missed a connecting flight out of Midway airport. Now they are telling me I have to pay for my own bag to be shipped. 
I am so frustrated that I feel like letting my attorney handle all of this!
Any similar problems or suggestions would be much appreciated.","as a senior i have difficulty getting around. 
i traveled from chicago station to princeton, illinois along with my two young granddaughters. the redcap that took us and our 2 bags out to the train made sure we got on the train okay. he said as soon as he got us on he would put our luggage on the train also. as soon as i got my two granddaughters settled i went to make sure our luggage was where he said it would be. unfortunately only one bag was found and i immediately reported this to the conductor/steward. he said he would check the next car and not to worry. 
long story short, my other suitcase was found 3 days later in emeryville, california. luckily i had a name tag on the bag. at that point i thought ""great, we'll have it back in a couple of days. that is not the case! the person in lost and found told me i had to re-file a lost bag claim stating the last place i saw the bag was emeryville station then they could take information from me for me to pay to have it sent back to illinois. 
well, it is 10 days later and i am still trying to get ahold of customer relations to dispute the fact that 1. i have never been in emeryville and 2. why do i have to pay to get a personal item back?
i did not complain when my first train the day prior was 2 hours late for boarding and i almost missed a connecting flight out of midway airport. now they are telling me i have to pay for my own bag to be shipped. 
i am so frustrated that i feel like letting my attorney handle all of this!
any similar problems or suggestions would be much appreciated.","['senior', 'difficulty', 'getting', 'around.', 'traveled', 'chicago', 'station', 'princeton,', 'illinois', 'along', 'two', 'young', 'granddaughters.', 'redcap', 'took', 'us', '2', 'bags', 'train', 'made', 'sure', 'got', 'train', 'okay.', 'said', 'soon', 'got', 'us', 'would', 'put', 'luggage', 'train', 'also.', 'soon', 'got', 'two', 'granddaughters', 'settled', 'went', 'make', 'sure', 'luggage', 'said', 'would', 'be.', 'unfortunately', 'one', 'bag', 'found', 'immediately', 'reported', 'conductor/steward.', 'said', 'would', 'check', 'next', 'car', 'worry.', 'long', 'story', 'short,', 'suitcase', 'found', '3', 'days', 'later', 'emeryville,', 'california.', 'luckily', 'name', 'tag', 'bag.', 'point', 'thought', '""great,', ""we'll"", 'back', 'couple', 'days.', 'case!', 'person', 'lost', 'found', 'told', 're-file', 'lost', 'bag', 'claim', 'stating', 'last', 'place', 'saw', 'bag', 'emeryville', 'station', 'could', 'take', 'information', 'pay', 'sent', 'back', 'illinois.', 'well,', '10', 'days', 'later', 'still', 'trying', 'get', 'ahold', 'customer', 'relations', 'dispute', 'fact', '1.', 'never', 'emeryville', '2.', 'pay', 'get', 'personal', 'item', 'back?', 'complain', 'first', 'train', 'day', 'prior', '2', 'hours', 'late', 'boarding', 'almost', 'missed', 'connecting', 'flight', 'midway', 'airport.', 'telling', 'pay', 'bag', 'shipped.', 'frustrated', 'feel', 'like', 'letting', 'attorney', 'handle', 'this!', 'similar', 'problems', 'suggestions', 'would', 'much', 'appreciated.']",0.5613,0.373444444
997,complaintsboard.com,Me and my wife were traveling from Detroit to Chicago with an estimated arrival of 250pm. We had an international flight from O'Hara at 6pm giving us 3 hours to arrive and board. Our Amtrak was over an hour late and caused us to miss our international flight. The late train put us in more traffic and cost me thousands of dollars. This will make us never travel Amtrak again.,me and my wife were traveling from detroit to chicago with an estimated arrival of 250pm. we had an international flight from o'hara at 6pm giving us 3 hours to arrive and board. our amtrak was over an hour late and caused us to miss our international flight. the late train put us in more traffic and cost me thousands of dollars. this will make us never travel amtrak again.,"['wife', 'traveling', 'detroit', 'chicago', 'estimated', 'arrival', '250pm.', 'international', 'flight', ""o'hara"", '6pm', 'giving', 'us', '3', 'hours', 'arrive', 'board.', 'amtrak', 'hour', 'late', 'caused', 'us', 'miss', 'international', 'flight.', 'late', 'train', 'put', 'us', 'traffic', 'cost', 'thousands', 'dollars.', 'make', 'us', 'never', 'travel', 'amtrak', 'again.']",0.2023,0.34
998,complaintsboard.com,"I need an explanation and replacement for my severely damaged luggage. I took the train from Canada to Seattle, upon arrival I was left at the baggage area for 1 of my bag was missing...I went liok for customer officer and as i went out one stafff carry my bag towards me explaining it was left on the train.
But i am shocked why my bag was so severely damaged..so many questions but the staff only answer was to file my complaint...so i took a video and picture to document it..kindly replace my.luggage as soom as possible..pls thanks","i need an explanation and replacement for my severely damaged luggage. i took the train from canada to seattle, upon arrival i was left at the baggage area for 1 of my bag was missing...i went liok for customer officer and as i went out one stafff carry my bag towards me explaining it was left on the train.
but i am shocked why my bag was so severely damaged..so many questions but the staff only answer was to file my complaint...so i took a video and picture to document it..kindly replace my.luggage as soom as possible..pls thanks","['need', 'explanation', 'replacement', 'severely', 'damaged', 'luggage.', 'took', 'train', 'canada', 'seattle,', 'upon', 'arrival', 'left', 'baggage', 'area', '1', 'bag', 'missing...i', 'went', 'liok', 'customer', 'officer', 'went', 'one', 'stafff', 'carry', 'bag', 'towards', 'explaining', 'left', 'train.', 'shocked', 'bag', 'severely', 'damaged..so', 'many', 'questions', 'staff', 'answer', 'file', 'complaint...so', 'took', 'video', 'picture', 'document', 'it..kindly', 'replace', 'my.luggage', 'soom', 'possible..pls', 'thanks']",-0.81,0.416666667
999,complaintsboard.com,"I've got tickets from Little Rock to Dallas, departure on the 31 of July and returning on the 7 of August 2019. First the ticket was for 30 of July but the Amtrak train was so late (5 hours) that I had to change the day to the 31st. No one could explain why the delay. On the return home was a nightmare, because the train attendant ( the one outside getting the tickets) was very rude and impolite, send me to the wrong car, and when I've Questioned her about the situation she said "" can you not read?"". I knew that I was going to a sleeper car with my 3 years old child and I have disability (but I can read and speak 4 languages) but did not know which car to go. I wish I had her name to tell you but I was so perplexed about her comment that I forgot to read her name tag. The train was so hot and the air conditioner was not working in my room, Jason said he was going to take care but did not. Jason was polite and helpful with my luggage and I tipped him well. I always take the train to Dallas and it is pleasant most of the time to travel by train, my whole family loves it, and the kids adore the trip. We are planning a long trip to North West with my family but I am concerned about it. I think when you pay for the service you should get it, and if you work with costumers you need to at least have a good attitude and politeness if not a smile. Ive lost a day of my my vacation, and had my feelings hurt and a massive back and head pain, ( the car that caries people to the train was full so I had to walk with my grandson in a 100 degrees Dallas heat). I know that people are not perfect but I do not like disrespect. The food was not edible on the return trip, but delicious on the departure. Member # [protected] / Reservation # D891A4 /Ticket # [protected] Sincerely Doris Paranhos","i've got tickets from little rock to dallas, departure on the 31 of july and returning on the 7 of august 2019. first the ticket was for 30 of july but the amtrak train was so late (5 hours) that i had to change the day to the 31st. no one could explain why the delay. on the return home was a nightmare, because the train attendant ( the one outside getting the tickets) was very rude and impolite, send me to the wrong car, and when i've questioned her about the situation she said "" can you not read?"". i knew that i was going to a sleeper car with my 3 years old child and i have disability (but i can read and speak 4 languages) but did not know which car to go. i wish i had her name to tell you but i was so perplexed about her comment that i forgot to read her name tag. the train was so hot and the air conditioner was not working in my room, jason said he was going to take care but did not. jason was polite and helpful with my luggage and i tipped him well. i always take the train to dallas and it is pleasant most of the time to travel by train, my whole family loves it, and the kids adore the trip. we are planning a long trip to north west with my family but i am concerned about it. i think when you pay for the service you should get it, and if you work with costumers you need to at least have a good attitude and politeness if not a smile. ive lost a day of my my vacation, and had my feelings hurt and a massive back and head pain, ( the car that caries people to the train was full so i had to walk with my grandson in a 100 degrees dallas heat). i know that people are not perfect but i do not like disrespect. the food was not edible on the return trip, but delicious on the departure. member # [protected] / reservation # d891a4 /ticket # [protected] sincerely doris paranhos","[""i've"", 'got', 'tickets', 'little', 'rock', 'dallas,', 'departure', '31', 'july', 'returning', '7', 'august', '2019.', 'first', 'ticket', '30', 'july', 'amtrak', 'train', 'late', '(5', 'hours)', 'change', 'day', '31st.', 'one', 'could', 'explain', 'delay.', 'return', 'home', 'nightmare,', 'train', 'attendant', '(', 'one', 'outside', 'getting', 'tickets)', 'rude', 'impolite,', 'send', 'wrong', 'car,', ""i've"", 'questioned', 'situation', 'said', '""', 'read?"".', 'knew', 'going', 'sleeper', 'car', '3', 'years', 'old', 'child', 'disability', '(but', 'read', 'speak', '4', 'languages)', 'know', 'car', 'go.', 'wish', 'name', 'tell', 'perplexed', 'comment', 'forgot', 'read', 'name', 'tag.', 'train', 'hot', 'air', 'conditioner', 'working', 'room,', 'jason', 'said', 'going', 'take', 'care', 'not.', 'jason', 'polite', 'helpful', 'luggage', 'tipped', 'well.', 'always', 'take', 'train', 'dallas', 'pleasant', 'time', 'travel', 'train,', 'whole', 'family', 'loves', 'it,', 'kids', 'adore', 'trip.', 'planning', 'long', 'trip', 'north', 'west', 'family', 'concerned', 'it.', 'think', 'pay', 'service', 'get', 'it,', 'work', 'costumers', 'need', 'least', 'good', 'attitude', 'politeness', 'smile.', 'ive', 'lost', 'day', 'vacation,', 'feelings', 'hurt', 'massive', 'back', 'head', 'pain,', '(', 'car', 'caries', 'people', 'train', 'full', 'walk', 'grandson', '100', 'degrees', 'dallas', 'heat).', 'know', 'people', 'perfect', 'like', 'disrespect.', 'food', 'edible', 'return', 'trip,', 'delicious', 'departure.', 'member', '#', '[protected]', '/', 'reservation', '#', 'd891a4', '/ticket', '#', '[protected]', 'sincerely', 'doris', 'paranhos']",0.8657,0.562173913
1000,complaintsboard.com,"I have an upcoming trip on Amtrak..Saratoga Springs, NY I called to ask questions since this is my first trip with you...The woman never gave a name, was very short with me and I was inquiring about parking and she got frustrated and said..I have customers at the window, do you need anything else? I said well I guess not then..she says oh good and hung up...This was the Saratoga Springs, NY Station and the call was on Monday August 5th 2019...I am nervous enough about the trip and she was just rude!","i have an upcoming trip on amtrak..saratoga springs, ny i called to ask questions since this is my first trip with you...the woman never gave a name, was very short with me and i was inquiring about parking and she got frustrated and said..i have customers at the window, do you need anything else? i said well i guess not then..she says oh good and hung up...this was the saratoga springs, ny station and the call was on monday august 5th 2019...i am nervous enough about the trip and she was just rude!","['upcoming', 'trip', 'amtrak..saratoga', 'springs,', 'ny', 'called', 'ask', 'questions', 'since', 'first', 'trip', 'you...the', 'woman', 'never', 'gave', 'name,', 'short', 'inquiring', 'parking', 'got', 'frustrated', 'said..i', 'customers', 'window,', 'need', 'anything', 'else?', 'said', 'well', 'guess', 'then..she', 'says', 'oh', 'good', 'hung', 'up...this', 'saratoga', 'springs,', 'ny', 'station', 'call', 'monday', 'august', '5th', '2019...i', 'nervous', 'enough', 'trip', 'rude!']",-0.5848,0.437222222
1001,complaintsboard.com,"Dear Amtrak Team, 

I am Carlos, one of the passengers from the last Sunday evening train heading from Chicago to Carbondale (Train 393: CHICAGO (UNION STATION), IL - CARBONDALE (AMTRAK), IL)

Reservation Number - C95A4E
Purchase Summary - Ticket Number 1920612545275

I am writing because, so far, I have not heard and received any pronouncement from Amtrak with regard to the accident that took place on Sunday at around 5 pm at University Park. I completely understand that it was an accident. However, I along with the other passengers were stranded for more than 3 hours waiting for Amtrak people to find a solution for us. You may not want to know this, but I had to use my own money to buy some food since it was getting late and I had no idea when they were going to rescue us. In addition, I had to go to my final destination (Carbondale) on my own since I had urgent matters to solve. Therefore, I am claiming some sort of compensation for the inconvenience caused.

Thank you for your time and support.

I look forward to hearing from you soon.

Best regards, 

-- 
Carlos Rugama2
Amtrak Custome","dear amtrak team, 

i am carlos, one of the passengers from the last sunday evening train heading from chicago to carbondale (train 393: chicago (union station), il - carbondale (amtrak), il)

reservation number - c95a4e
purchase summary - ticket number 1920612545275

i am writing because, so far, i have not heard and received any pronouncement from amtrak with regard to the accident that took place on sunday at around 5 pm at university park. i completely understand that it was an accident. however, i along with the other passengers were stranded for more than 3 hours waiting for amtrak people to find a solution for us. you may not want to know this, but i had to use my own money to buy some food since it was getting late and i had no idea when they were going to rescue us. in addition, i had to go to my final destination (carbondale) on my own since i had urgent matters to solve. therefore, i am claiming some sort of compensation for the inconvenience caused.

thank you for your time and support.

i look forward to hearing from you soon.

best regards, 

-- 
carlos rugama2
amtrak custome","['dear', 'amtrak', 'team,', 'carlos,', 'one', 'passengers', 'last', 'sunday', 'evening', 'train', 'heading', 'chicago', 'carbondale', '(train', '393:', 'chicago', '(union', 'station),', 'il', '-', 'carbondale', '(amtrak),', 'il)', 'reservation', 'number', '-', 'c95a4e', 'purchase', 'summary', '-', 'ticket', 'number', '1920612545275', 'writing', 'because,', 'far,', 'heard', 'received', 'pronouncement', 'amtrak', 'regard', 'accident', 'took', 'place', 'sunday', 'around', '5', 'pm', 'university', 'park.', 'completely', 'understand', 'accident.', 'however,', 'along', 'passengers', 'stranded', '3', 'hours', 'waiting', 'amtrak', 'people', 'find', 'solution', 'us.', 'may', 'want', 'know', 'this,', 'use', 'money', 'buy', 'food', 'since', 'getting', 'late', 'idea', 'going', 'rescue', 'us.', 'addition,', 'go', 'final', 'destination', '(carbondale)', 'since', 'urgent', 'matters', 'solve.', 'therefore,', 'claiming', 'sort', 'compensation', 'inconvenience', 'caused.', 'thank', 'time', 'support.', 'look', 'forward', 'hearing', 'soon.', 'best', 'regards,', '--', 'carlos', 'rugama2', 'amtrak', 'custome']",0.9359,0.624166667
1002,complaintsboard.com,"Dear Amtrak Team, 

I am Carlos, one of the passengers from the last Sunday evening train heading from Chicago to Carbondale (Train 393: CHICAGO (UNION STATION), IL - CARBONDALE (AMTRAK), IL)
Reservation Number - C95A4E
Purchase Summary - Ticket Number [protected]
I am writing because, so far, I have not heard and received any pronouncement from Amtrak with regard to the accident that took place on Sunday at around 5 pm at University Park. I completely understand that it was an accident. However, I along with the other passengers were stranded for more than 3 hours waiting for Amtrak people to find a solution for us. You may not want to know this, but I had to use my own money to buy some food since it was getting late and I had no idea when they were going to rescue us. In addition, I had to go to my final destination (Carbondale) on my own since I had urgent matters to solve. Therefore, I am claiming some sort of compensation for the inconvenience caused.

Thank you for your time and support.

I look forward to hearing from you soon.

Best regards, 

-- 
Carlos Rugama2
Amtrak Customer","dear amtrak team, 

i am carlos, one of the passengers from the last sunday evening train heading from chicago to carbondale (train 393: chicago (union station), il - carbondale (amtrak), il)
reservation number - c95a4e
purchase summary - ticket number [protected]
i am writing because, so far, i have not heard and received any pronouncement from amtrak with regard to the accident that took place on sunday at around 5 pm at university park. i completely understand that it was an accident. however, i along with the other passengers were stranded for more than 3 hours waiting for amtrak people to find a solution for us. you may not want to know this, but i had to use my own money to buy some food since it was getting late and i had no idea when they were going to rescue us. in addition, i had to go to my final destination (carbondale) on my own since i had urgent matters to solve. therefore, i am claiming some sort of compensation for the inconvenience caused.

thank you for your time and support.

i look forward to hearing from you soon.

best regards, 

-- 
carlos rugama2
amtrak customer","['dear', 'amtrak', 'team,', 'carlos,', 'one', 'passengers', 'last', 'sunday', 'evening', 'train', 'heading', 'chicago', 'carbondale', '(train', '393:', 'chicago', '(union', 'station),', 'il', '-', 'carbondale', '(amtrak),', 'il)', 'reservation', 'number', '-', 'c95a4e', 'purchase', 'summary', '-', 'ticket', 'number', '[protected]', 'writing', 'because,', 'far,', 'heard', 'received', 'pronouncement', 'amtrak', 'regard', 'accident', 'took', 'place', 'sunday', 'around', '5', 'pm', 'university', 'park.', 'completely', 'understand', 'accident.', 'however,', 'along', 'passengers', 'stranded', '3', 'hours', 'waiting', 'amtrak', 'people', 'find', 'solution', 'us.', 'may', 'want', 'know', 'this,', 'use', 'money', 'buy', 'food', 'since', 'getting', 'late', 'idea', 'going', 'rescue', 'us.', 'addition,', 'go', 'final', 'destination', '(carbondale)', 'since', 'urgent', 'matters', 'solve.', 'therefore,', 'claiming', 'sort', 'compensation', 'inconvenience', 'caused.', 'thank', 'time', 'support.', 'look', 'forward', 'hearing', 'soon.', 'best', 'regards,', '--', 'carlos', 'rugama2', 'amtrak', 'customer']",0.9454,0.624166667
1003,complaintsboard.com,"7/16/19 thru 7/18/19 ST. Louis to Chicago on Texas Eagle Trains 22 and 21
Reservation # 8CCA30
over 4 hours delay on 7/16/19... had to rush to get to hotel then to theater to see Blue Man Group... no time to feed kids. We had planned on sight seeing that afternoon since we were only on a 3 day trip to Chicago.
4.5 hours delay on 7/18/19... Amtrak...","7/16/19 thru 7/18/19 st. louis to chicago on texas eagle trains 22 and 21
reservation # 8cca30
over 4 hours delay on 7/16/19... had to rush to get to hotel then to theater to see blue man group... no time to feed kids. we had planned on sight seeing that afternoon since we were only on a 3 day trip to chicago.
4.5 hours delay on 7/18/19... amtrak...","['7/16/19', 'thru', '7/18/19', 'st.', 'louis', 'chicago', 'texas', 'eagle', 'trains', '22', '21', 'reservation', '#', '8cca30', '4', 'hours', 'delay', '7/16/19...', 'rush', 'get', 'hotel', 'theater', 'see', 'blue', 'man', 'group...', 'time', 'feed', 'kids.', 'planned', 'sight', 'seeing', 'afternoon', 'since', '3', 'day', 'trip', 'chicago.', '4.5', 'hours', 'delay', '7/18/19...', 'amtrak...']",-0.7003,0.55
