,Website,Review
908,complaintsboard.com,"
Desired outcome: 
that when I reserve a fare on line, that you allow for suffcient time to allow me to complete my info on line Otherwise, you are misleading and frustrating your loyal customers
"
909,complaintsboard.com,"On 10/16/2021 I was On a 1:17 train heading to Wilmington, DE. When the train arrived at the station the doors on my car did not open, and then proceeded to the next stop which was Newark, DE. I was attending a funeral service which due to your trains malfunctioning I ended up having to pay 50.00 for an Uber car to bring me to my location and I missed the service. I am not sure how your staff on the trains don't check to ensure all the door have opened, I was very unhappy with the service down and would like to a refund for my trip. I hope a resolution can be settled for this issue. Thank
You. My reservation number was 8B2924 my
Name is Ivy Williams my phone number is [protected]. My email address is [protected]@yahoo.com"
910,complaintsboard.com,"Your station is a disgrace to Amtrak and to the town of Palatka. The passenger train stops there, so even if nobody gets on or off, everyone aboard sees this station. It is a pigsty. Garbage cans on the front and rear are full of rotting garbage which flows onto the passenger platform. It reeks. Vines have overgrown the platform and the eaves have rotten through in several places. It is shameful.

I suggest you spend a few bucks and have the garbage cans removed or serviced regularly. Clean up the exterior, pick up trash, sweep it clean. Repair the eaves and repaint. Amtrak, do this now or beg the Chamber of Commerce there to get the job done. I suggest the top executives of Amtrak travel a Palatka, get off there and get that job done, then meet with the local officials. Shame on Amtrack!"
911,complaintsboard.com,"
Desired outcome: 
Clean up the station exterior, remove the garbage, repair and repaint the exterior, and keep it looking like something Amtrak is proud of.
"
912,complaintsboard.com,"Hello, 

I recently had to book a train for my in-laws to come visit us. After numerous times trying to use your website which does not work at all, and no one seems to be correcting the issue, I was told to call Customer Service to book my travel.

I spent about 1.15 hours on hold waiting to book my travel. The person who took my booking did not spell my email correctly, so I never received any confirmation of the dates/times.

I called today and spoke to a person named K. after being on hold for 1.5 hours. His aggressive and annoyed tone (like I was imposing on him) were not appropriate. He was going to email me my itinerary, and said he sent the email. I spelled my email address to him and he said everything is spelled correctly on his side, and to check my spam/trash/etc.

At this point I asked to be transferred to a manage, he response was dismissive, telling me he would transfer me once we were done.

He then asked for an alternative email address and I was was telling him this address he realized he had spelled my email incorrectly. Now I clearly spelled this out to him, but he did not listen, instead he proceed to tell me he had spelled it out to me and I had somehow told him [protected] is correct. In what world would I say my email was correct if indeed it was spelled incorrectly?

The truth is he sent the email to the same address the original person spelled incorrectly. He did not verify my email address (again, I would not say that the email was ok if he would have told me what he had on file).

Once I finally received the itinerary in email he hung up on my without transferring me to a manager.

A couple of things:
1. Please fix your website? If the website were working I would not have had to be exposed to your customer service which was very poor IMHO.
2. Hire more customer service employees! I should not have to wait for over an hour or hour and a half to speak to someone. You need help here

I just noticed the suggestions for complaint details on your website, it say to be polite. K. was anything but polite, his tone throughout my experience was that I was wasting his time, he had better things to do, and I'm stupid - that was the experience."
913,complaintsboard.com,"
Desired outcome: 
Apology for the terible way I was treated as a custom of Amtrak
"
914,complaintsboard.com,"This is a Complaint of Awareness not to find fault with a person. On my returning Amtrak trip on the first morning I must have been a sight, my unsteady walk and slurred speech coming into the Dining car and asking for orange juice with my breakfast. It was my fault for not identifying myself as a Diabetic II by showing my Red Medical Dog Tags being Retired..."
915,complaintsboard.com,"I paid $1, 000 last December to go up North to visit my daughter on AMRAK in a roomette, but gladly paid it knowing I could stay in my roomette the entire time, as it had a toilet and sink in the room, as well as room service for meals. I booked my ticket for this year's trip back in July, and now I find out that the new Viewliners don't have a toilet in the roomettes! When I've asked why, I was told passengers complained it was unsanitary. I'm a nurse, and I no problems with the toilet in my room. The lid was tight and there were no odors, plus I wiped everything down as soon as I got in my room. Now I have to share a communal bathroom with other passengers, which given COVID, makes me nervous. Not to mention I have to get up several times a night to use the toilet due to a medical issue. I am beyond distressed about having to leave my room in the middle of the night, in addition to having to possibly wait to use the bathroom. Why couldn't you have two sleeper cars-one for those of us who like the in room toilets, and those who don't? I have called customer service three times to find out if I am in the new or old Viewliner (Car 10 on the Silver Service), and have gotten three different answers. This will be my last trip on AMTRAK!"
916,complaintsboard.com,"
Desired outcome: 
If the old Viewliner car is available on my trip, I want to be moved to a room in that car.
"
917,complaintsboard.com,We are 30 mins outside of the destination and have been stuck here for 90 MINUTES. We were supposed to have arrived 40 minutes ago. They said norfolk Southern isn't communicating. Then why did another amtrak train pass us? How come another amtrak train going the same direction as us can pass and according to the conductor we havent heard anything yet. Okay. [censored]. Especially when ANOTHER ANTRAK TRAIN JUST PASSED US.
918,complaintsboard.com,"I bought a ticket good for 10 one-way trips between San Luis Obispo and San Diego, California. Travel Is limited to an 8-week period between July 26 and September 23.

The tracks were closed between San Luis Obispo and Goleta, California, amounting to approximately 1/3 of the total route, for three weeks during August. I needed to drive rather than take the train during that period.

Since travel was unavailable for those three weeks, it is only fair that Amtrak. extend the period for three weeks. However, I am told by both the San Luis Obispo station and a train conductor that Amtrak does not accommodate that basic adjustment. This is blatantly unfair, and I therefore request that my ticket be extended by the three weeks to compensate for the track closure.

RES # 520B56 - 19 JUL 21"
919,complaintsboard.com,"
Desired outcome: 
Extend my ticket by three weeks (through October 14, 2021)
"
920,complaintsboard.com,"Amtrak have removed trains from Harrisburg to Philadelphia between 4.30 pm and 8.30 pm . My work schedule is from 8.00 am to 5.00 pm everyday. As no train is available from Harrisburg to Philadelphia between 5 pm and 8.30 pm I have to wait 4 hrs to travel 1 and half hour to reach home which is causing me health issues. I have contacted Amtrak directly the customer service didn't help much they are saying as not much passengers travel from Harrisburg to Philadelphia they have permanently removed trains between those timings.

My request for the Amtrak service team is add at least one train in between 5.30 pm and 8.30 pm asap. It will not only help me it will help everyone who is travelling from Harrisburg to Philadelphia for work as their is no means of other transportation available. I buy monthly pass from Amtrak by spending 425$ to travel three days a week and I am not satisfied with the service at all customer have to wait 4 hrs to travel 1 and half hour journey to reach home."
921,complaintsboard.com,"
Desired outcome: 
Add atleast one train from Harrisburg to Philidelphia between 5.30 pm and 8.30 pm asap.
"
922,complaintsboard.com,"I was a passenger on train #65 @ 10:22 pm from Providence R. I. to Thurgood Marshall BWI on August 7 2021. Resv. #123743

During that trip I was disrespected by the conductor. I feel I was blatantly discriminated against. I'm not sure if it was because I am a senior or because I am a lady of color. I was assigned a single seat so maybe he didn't feel I qualified to have a single seat. I still don't understand why I was treated that way, I really feel it was because of my color.
let me give some background:

From the moment I sat down the conductor came to me and said, ""I don't think you belong in that seat"". I showed him my ticket, he said, ""you can't sit here because I'm showing you as a no show"", my reply how can I be a no-show when I'm sitting here, he then said he show me as a no show going to Rhode Island, (surely I didn't walk from Maryland to Rhode Island). he insisted that I move that he could find me a seat in Coach. I said I paid for business and wasn't going to coach. He continued to come back and harass me, finally I agreed to move to a seat further up because by that time I was getting nervous and stressed out. He took me to the front of the car and said he had reserved me a seat in 1d when we get to New York. That trip to N.Y. was the most miserable ride ever. I felt every bump and twist, consequently my sciatic nerve was bruised.
Then to add insult to injury when we got to N.Y. I was seated right across the isle from my original seat and no one sat there from N.Y. to BWI, also before N.Y. I went to the restroom at some point and the seat was empty. I think he felt I did not deserve to be in business class and certainly not in a single seat.

That conductor needs people skill especially when dealing with Brown skin people. He need to know color discrimination is illegal and will not be tolerated. I'm sure your records will identify him.

I had already booked a trip for October 13 and 19, reservation # 56B004, I hope the employees are not as arrogant.

Doctor Mary McLaughlin
[protected]"
923,complaintsboard.com,"
Desired outcome: 
My desire is that my entire fare is refunded to me. I also request your employees are given sensitivity training.
"
924,complaintsboard.com,Share your photos and videos with others to prove the truth of your words. This will surely increase the credibility of your complaint. 
925,complaintsboard.com,"
Please DO NOT add attachments that contain your or other people’s personal information, if you don’t want it to be visible to the public.
"
926,complaintsboard.com,ComplaintsBoard.com is a leading complaint resolution website on the Internet. For more than 15 years we have helped nearly 50000 customers resolve their issues and will never stop striving to ensure further improvements on our platform for a better communication between companies and customers. Read more...
927,complaintsboard.com,Submit a complaint and get your issue resolved
928,complaintsboard.com,"
No materials from this website may be copied, reproduced, republished, uploaded, posted, transmitted, or distributed in any way.
"
929,complaintsboard.com,Amtrak is discriminating against me for being disabled based on my service dog. My service dog does not hold it for 6 hours and I put a diaper on the 22 lb. dog I can change in a sanitary method and place in a scented bag. I have the right to change my dog's diapers and my dog has the right to use the diaper and get it changed while on the train. It can be...
930,complaintsboard.com,"Our Res#2366DB for the California Zephyr on 7/28/2021. Food was the only thing & the sceneary that was good. Train was very dated & dirty. We were told if you had to do #2 to go to the bathrooms down below, because in our room bathroom had no exhaust ventilation. Really? Third world accommodations. At night the noise of banging, rocking & the springs bottom out to hit solid metal was not comfortable to get any sleep. Don't count on sleepy joe biden to help you with much needed repair on your tracks, he's only a puppet. This was bad enough, but to have one delay after another was over the top. Way too many trains & not enough tracks. Mechanical troubles & then crew ran out of time. Eight hrs late to Emeryville & missed our flights out of San Franciso to Fort Myers, FL. I would like a response, but that is unlikely.
When I hear people thinking about taking Amtrak, I will tell them about our experiences & suggest they fly or take Greyhound for better service.
Very Sincere, Roger & Debra Williams"
931,complaintsboard.com,"As new equipment is ordered, here are suggestion to improve the quality. Emulate the airline by offering pillows and blankets, so that is one less carry-on passengers have to work about. Ad better quality seats and foot rests. current equipment is hard to operate and not very comfortable. Try adding seat-back tv-games. Follow your competition, the airlines. The window sill is slopped and would be better if level where you could rest your arm. Mid seat arm rests would be nice and too much space from edge of head-rest to the window, not conducive to resting against the window. Since most seats are on the second level, how about a door at that level to avoid the climb which is hard for older folks with baggage.

I understand that the dining car and lounge will be open to coach travelers; that would be very nice. Coach passengers are treat as second class riders when we pay a lot for a seat and car transport.

Now when it comes to trackage rights, Amtrak needs to lease a second track right of way so that we can not be held up by freight traffic. Build bypasses around yards to avoid slow orders."
932,complaintsboard.com,"Today, July 21, 2021 is the 4th day in two weeks that I have tried to make a change on my existing reservation #479399. The least hold time of the 4 days has been thus far 1 hour and 40 minutes. On yesterday after a 2 hour 28 minutes of hold time I was connected to a young lady and immediately she put me on hold for another 46 minutes. No success"
933,complaintsboard.com,I have been sitting on an Amtrak train with about 500 other people. The reason? Anonther Amtrak train was delayed so we are waiting for 2 people
934,complaintsboard.com,"On 6/29, 2021, from 1:30 pm to 3:30 pm, I tried to get my e-ticket resend to my e-mail. When called, I was connected to Julie, Amtrak's automated system. She was unable to help me with my problem, so I asked to speak to an agent. When I was switched over, the phone would ring a few times before going into a busy signal. This happened more than 8 times. Later, I tried again and was directed into a phone query. I gave my info and waited for a callback. When I got the callback, it appeared as spam on my phone. I answered the call and was prompt to press one to accept the call; when I press one, I waited a while before the call went into a busy signal. Someone needs to check on Julie from time to time to make sure she is working as designed. Something so simple turned into a two-hour project, which hasn't been resolved. Ridiculous!"
935,complaintsboard.com,I had money taken from my bank account and I called my bank and informed that Amtrak took the money out but I never purchased a ticket for a trip this mouth but there was a payment charge for Amtrak ticket for the mouth of June for the sum of 460 dollars I don't understand why I never purchased a ticket so why did this happen I never authorized for this so how did this happen without my permission I did use Amtrak last month in may from Houston to Indianapolis but I paid for that using my debit card so what I'm I paying for this has to be resolved immediately
936,complaintsboard.com,"
Desired outcome: 
I want the money back or I'm contacting my lawyer
"
937,complaintsboard.com,"I was on the #27 train, the Empire Builder and stepped off to stretch my legs and take a smoke break at the Spokane, WA train station at 2:20am this morning, June 27th. I asked the one train attendant outside on the platform when the train was going to depart, how much time I had, and he said ""A full hour"". He said I had an hour from that moment I asked him how much time we had, not ten minutes or five minutes left of that ""full hour"". I decided to then take a quick stroll downtown to sight see, being I seemingly had a full hour left. I did so keeping an eye on the clock and returned at 2:50am, a half hour later, under the full hour. When I got back, the train had left. I met up with a security guard named Tommy who brought me down to the Amtrak office to speak with Wyatt and Matthew, who took down the details of my carry on belongings and checked baggage. They radioed ahead to the next train stop following Spokane to gather my carrycots and have them return here at the Spokane WA train station the same time the next morning when the train's on its way back to Spokane and that my checked baggage goes to Portland Oregon, my final destination where they're held on to for me. I was then given a ticket to leave on the next train this morning headed to PDX around the same time 24 hours later on a day it's supposed to have extreme heat, without my water bottle, my ID, or my wallet so I could get something to eat in this time frame.

I think it's completely unprofessional for the train attendant to say I had ""a full hour"" when I seemingly only had 10mins left of that hour stop, where they split up the train, half going to Seattle and the other half going to Portland. He withheld telling me the exact amount of time left before the train departed the station. This has effectively stolen my time from me while putting my carry-ons in the position of potentially being stolen or damaged. It has messed up a scheduled ride I had for me this morning at 10:10am when I was meant to arrive at the PDX station that I will not have tomorrow morning. This has caused me significant emotional distress on top of my PTSD because it's not only my personal belongings, my identification and wallet and money, it's also my art portfolio that been taken out of my care effectively putting my intellectual property in jeopardy. This is an abuse of power and someone should not be in that job position to give ambiguous times of departure to travelers withholding the exact time, misleading the traveler to believe they have more time than they do per stop. This is completely unprofessional and disingenuous. Someone should not hold that work position with Amtrak to do this to any travelers again, who have paid for tickets and made other ride arrangements that then become totally messed up while putting the traveler's property in threat of theft, loss and/or damage. This train attendant was on the Empire Builder #27 from Memphis to Chicago to Spokane and is a middle aged stocky African American man who wears a Bluetooth ear piece.

My name is Kevin Andrew Jones.
Phone number: [protected]
Email: archetypal. [protected]@gmail.com"
938,complaintsboard.com,"We booked three rooms in the same car several months ago. Actually called in to make sure we had three rooms in the same car. We booked a family room with bathroom and two roomettes. Our roometts assigned were 5 and 7. Get on board the family room is four entire cars away and rhe attendant decided he liked one of our rooms more then wr did so now instead of being able to have our doors open and talk to each we have him across from us and our family completely diagonal. So now in order to talk, wr have to stand out in the hall or go to the lounge car to spend time as a family. Two cars, three rooms and inept staff can ruin it all. Yeah. We will just drive next time."
939,complaintsboard.com,"I booked a ticket for my brother (age: 86) New Rochelle, NY to Meriden, CT on #148 etd 7:26pm. We arrived an hour early and saw that the posted time was changed to 7:56pm. There were no station attendants available for any updated information or to provide alternative connections. We waited until eventually a new time of 8:26pm was posted. At no time was any relevant announcement made. We waited. Other Amtrak trains passed thru, with possible connections to Meriden, but we had no way of knowing for sure. I tried calling Amtrak and listened to an endless supply of recordings while on HOLD. No one ever answered. It started getting dark and cold with no bathroom facilities nearby. Eventually the time was changed on the board to 8:56pm. My brother, by now, was very agitated and extremely nervous, besides needing a bathroom. An Amtrak train pulled into the station at 8:53pm. There was no announcement, no train markings and no conductor visible. My brother boarded the train. I started to leave and heard someone say it was the train to Boston. I became frantic and began waving my arms and calling for help. A conductor appeared from the front of the train, approached me and helped locate my brother who then got off.
A possible tragic situation was avoided. The correct Amtrak train finally pulled in 15-20 minutes later. Fortunately, this time the conductor was easily spotted in the middle car and confirmed this was the correct train. This 1hr - 45 minute delay was very unfortunate. The absence of ANY meaningful communication was irresponsible, dangerous and unforgivable. It would have allowed us an opportunity to decide how to best handle the situation instead of remaining clueless the entire time while sitting, waiting and not knowing what to do. 
This is the 21st century and we are able to make pinpoint landings on the Moon and Mars. How is it possible that Amtrak's service can be so terribly deficient and lacking in the basics? Amtrak must take responsibility to ensure that its passengers are not risking their health or their lives just by taking a 1 hour and 51 minute ride.
Sincerely, 
Kenneth S. Kaplan - 36 Bascom Place, Staten Island, NY 10314 [protected]@gmail.com"
940,complaintsboard.com,"
Desired outcome: 
I await your reply and your comments.
"
941,complaintsboard.com,"Why is there never any availability for bikes? 
Amtrak has a train from Pittsburgh to Cumberland MD and for a lucky few, it's their transportation to the GA0 and C&o trails.
But for most of us it's a dead end.
The GAP & C&O Facebook pages are full of distraught posts by travelers from around the country, who mistakenly believed they could count on Amtrak to get them there. 
This is a huge problem for the cycling community."
942,complaintsboard.com,I booked a ride to Oklahoma City for June 18 from Ft Worth. On the 17th evening an employee (friend) checked to see if the train was on schedule and found out there was a derailment. So the next morning I called and called and called to see if the train was on schedule. NO ANSWER ever. My friend found out the train was cancelled so we decide to drive. Still no word from Amtrak. Now all we want is our money back. All day no communication or word from Amtrak and no way to get them to answer to get reimbursement. Then 45 minutes before train was to leave we get an email saying Amtrak was giving us alternative transportation which meant a bus. We of course had no intentions fr a bus ride . Then on the 19th the employee tells us we have to call before midnight to get a rain check. Well we called and get in line for a call back that was to be 2 hours later which would have been after 11 pm. The call never came. We've never experienced such in attentiveness and incompetence and disregard for customers. Do not believe we would ever try to book again. Still have not heard from Amtrak.
943,complaintsboard.com,"On May 27th returning from Spartanburg, SC. The train was scheduled to pickup at 11:30pm and the train did not come until 0215am. I had no idea it was going to be late because I didn't have internet service out there. This inconvenienced my sister who had to wait almost 4 hours and had to be at work at 6am the following morning. I'm a senior.."
944,complaintsboard.com,"
Desired outcome: 
I would like a refund for this terrible service. I had a private room on that train which was supposed to come with break and no meals served...
"
945,complaintsboard.com,"Case#: 5733119
Transportation Voucher Number: T950001985
Transportation Voucher Issued To: WILFRED MURPHY Auto train #17E66B
May 5, 2021

With the extremely late arrival time, I had no choice but to check into a hotel. I want reimbursement for my out-of-pocket expenses."
946,complaintsboard.com,"
Desired outcome: 
I want a refund for the hotel costs.
"
947,complaintsboard.com,"Amtrak train station in Harrisburg, PA has a very rude, screw-up and messed up ticketing agent named C. Thomas. She messed up my Amtrak train ticket and caused me to pay extra, and she was non-apologetic about it. She also takes drugs right in front of a customer. If you see her, old, Black woman, your best bet is to take Greyhound Bus. Other customers have complained about her. I hope that Amtrak takes her off the schedule or transfers her away from Harrisburg, PA"
948,complaintsboard.com,"
Desired outcome: 
Fire this woman-C. Thomas from Harrisburg, PA Amtrak
"
949,complaintsboard.com,"Case#[protected] [protected]@Amtrack.com Brenda Webster Gillcrese
Several times using the above e-mail address and has been send back, non -delivery., last communication March 19, 2021
Requested a review evaluation of my travels during the beginning of the pandemic.
Train Wilmington Delaware to Deland Florida
Train 92 Deland
My total cost for this journey, $1, 749.80

A disaster travel As a senior citizen, your not what I expected for a pleasant trip.
Concerns: 
Stain Mattress both trains
Shower water never drain
Requested meals in advance, deliver to my cabin
trying to self quarantine myself, taking this stand as a safety precaution
For myself and age.
Given a large shopping bag, that I had to pick up myself
Meal was uneatable and not warm, drank water the entire
both ways
Attendant never answer the call button, waited 2 hours
Returning train had been sanitized with liquid coming down the walls
Original Reservation #BCA1DA
Unacceptable formatted email with a $250.00 voucher, refused
Traveling First Class, First Time Bedroom Suite, wasn't First 
class.
Will take this trip once again, but i am saying to myself, would this be the type of travel Mr. William Flynn or anyone in his family fine this acceptable 
I would like to take this trip, but fear that this will happen once again to me.

I would like to do this trip once again, but my family says, this is what Amtrak does best, Poor Services to Senior Citizens

What do I want, Amtrak to do fix my problem, I want to do this trip over at there expense
I have paid once poor service, can Amtrak do it the correct way and not the same old bedroom suite
Sincerely and Respectfully
Brenda Webster Gillcrese
[protected]@aol.com
92 Wayne Drive
Dover, Delaware 19901 
Daytime work # [protected]
Home landline # [protected] after 4pm

And thank you for reading"
950,complaintsboard.com,"Client #[protected]
After a nightmare trip last year in June 2020 when our train broke down in the middle of the night, we sat still for over 16 hours with NO info at all! No one would tell us anything & we couldn't get off the train. Finally, after a lot of trying, we reached a cust. service line and we were offered a partial favor by offering us a credit to use within a year. Taking this offer, trying to give Amtrak a break, we tried to book this year and the prices keep changing. On one day the tickets show as one price ($368 @ 20%), 3 days later they are doubled ($687 @ 20%), and 2 days after that they have tripled ($867 @ 20%). And occupancy still says it is the same. Called Cust. Serv. to verify and we were told 'that is the price, you will have to deal with'. No other explanation. Unbelievable that this long time company is so rude and un-accommodating. And can get away with Stealing from their customers.
I would like an actual refund for the extra day we had to sit on the train last year or be able to book the same ticket for the original cost again this year while using our partial credit that was offered."
951,complaintsboard.com,"
Desired outcome: 
I would like an actual refund for the extra day we had to sit on the train last year or be able to book the same ticket for the original cost again this year while using our partial credit that was offered.
"
952,complaintsboard.com,"Name: Jared Gardner
Email: [protected]@gmail.com
Phone Number: [protected]
Amtrak Guest Rewards #:

Reservation Number: 096f7f

Trip/Event Date: 2/21/2021

Message:

I was traveling for a job to spokane and back to Fargo on the way back from spokane I started itching badly in my crouch then I woke up to a bug crawling on my face and I have a disability so I was put in the wrong seat and the amtrack worker would not help me and told me to sit down and said you will get home very rude I am thinking about going to a mental hospital because I am very disturbed about bugs biting me and being treated like trashing the ground. Now I have a huge rash in my crouch in a lot of pain I don't want to go to the doctor because I don't want to catch covid-19 I am scared please help Jared Gardner [protected] [protected]@gmail.com"
953,complaintsboard.com,"
Desired outcome: 
Lawsuit pain and suffering medical bills
"
954,complaintsboard.com,"Complaint about the food offered on Amtrak. The advertisement says Chef prepared meals and white table cloth dining are shown in pictures indicating fine dining. This is false advertisement. The meals were nothing more than TV dinners with fancy names. I paid for a trip round trip in a bedroom sleeper car which include all meals, breakfast, lunch, and dinner. On the day of departure however, the train was late and fortunately for us we ate breakfast before boarding. The food was so bad I skipped dinner and we canceled our return portion of the trip and were charged $130 plus dollars; making a very disappointing trip even more undelightful. The train was later on arrival, which turned out to be a good thing because we had breakfast before loading. So neither of us had breakfast, and I skipped dinner because I could not eat that type of food again. The main complaint is the bad food and false advertisement. I do not mind getting a refund that can be used at a later date when you put your Chef's and fine dining back on board. So I would prefer a full refund of remaining portion of the trip I did not take. EFE19C Reservation # Sandra Brown"
955,complaintsboard.com,"
Desired outcome: 
Full Refund on portion of trip not taken
"
956,complaintsboard.com,"Unclean trains both ways. Mattress, 92 Train, soil, serveral places
should disposed, replaced. Still checking my home for bedbugs
Had my luggage, placed in my yard, not sure I to see if any insect were bought home with me
Never received the service I paid for$1749.90
No assistance for senior citizen, requested meals server in cabin, never happened..."
957,complaintsboard.com,Share your photos and videos with others to prove the truth of your words. This will surely increase the credibility of your complaint. 
958,complaintsboard.com,"
Please DO NOT add attachments that contain your or other people’s personal information, if you don’t want it to be visible to the public.
"
959,complaintsboard.com,ComplaintsBoard.com is a leading complaint resolution website on the Internet. For more than 15 years we have helped nearly 50000 customers resolve their issues and will never stop striving to ensure further improvements on our platform for a better communication between companies and customers. Read more...
960,complaintsboard.com,Submit a complaint and get your issue resolved
961,complaintsboard.com,"
No materials from this website may be copied, reproduced, republished, uploaded, posted, transmitted, or distributed in any way.
"
962,complaintsboard.com,"Hello, I was looking forward to receiving your email update on COVID-19 to see improvements on train cleaning standards. I was disappointed to see the individuals in the accompanying video to be cleaning in plain clothing with no masks or protective gear. Amtrak is a highly used transportation system with high exposure to so many travelers with viruses and..."
963,complaintsboard.com,"On 01/31 Train 518, Sea-Mount Vernon was cancelled ( Res: 8FOE13), a bus was provided. I sat in the second row. Two Amtrak conductors sat in front of me. As we left SEA the driver began sweating profusely, wiping his face and brow for about 15 minutes and loosening his collar. These seemed like potential cardiac symptoms. Next he turned on the air conditioning blower three times, saying it was heat and acting confused. He drove 47 in a 35 mile zone approaching the Edmonds terminal. At no point did he ever use a signal when changing highway lanes. From Edmonds to Everett a continuous loud annoying alarm beeped. In Everett the Amtrak conductors tried to investigate the cause. The driver said it was the heat alarm and could not turn it off so there was a probable safety component that should not have been ignored. Other passengers complained.The ride did not feel safe and was not safe. I believe your bus driver poses a likely threat to the future safety of passengers diverted to any bus he drives. Please report this contractor to the Amtrak Inspector General and notify me. Thank you."
964,complaintsboard.com,Thank you. I look forward to hearing from you.
965,complaintsboard.com,"I rode the Capital Corridor line from Richmond, CA to Davis, CA on 1/15/19 (train 534). I boarded in Richmond with another female passenger (woman #1) who sat down at a table across the aisle from me. The woman sitting opposite the table from her had boarded previously (woman #2).
The conductor came through and scanned the ticket of woman #2. He turned to..."
966,complaintsboard.com,"I was on the Amtrak 313 going from St. Louis to Kansas City. The car that I was in was struck by a boulder halfway through the trip. We thought it was an explosion as the it was loud and then the train felt like it was derailing. Once the train straightened out, the car started filling with smoke. At no time in the next 20 minutes, did any Amtrak attendant come to check this out. A chemistry teacher who was on the train put out the first electrical fire. Nobody was told anything for a long time and 2 more fires started with a tremendous amount of smoke. Finally, they moved us to the other cars where we stood like sardines. We were then told they would take us to Jefferson City and buses would be there to get us to our destination. Then they told us that we were being pushed back to Hermann where there would be buses. We finally were told they were taking us back to St. Louis where we originated from. I realize that this was an Act of God, however it was handled very poorly by ALL of the Amtrak employees involved. I feel that I deserve a few free vouchers as I still would like to use Amtrak for my travels. I called and talked to several call center people who didn't really care and just quoted procedures. I was 5 rows up from where the boulder hit, I inhaled a lot of smoke and had to stand the rest of the trip. I also did not make it to Kansas City for a very important family gathering for Saturday morning. My name is Lisa Blackwell and my Reservation # 781E79
My photos are not very clear because of the smoke, however the news covered this incident and it was highly published. Thank you!"
967,complaintsboard.com,"Purchased two tickets on Amtrak #729 ($144) from Sacramento to Santa Clara for the purpose of attending the San Francisco 49ers Divisional playoff game with the Minnesota Vikings. This was a special event as it was the first playoff game in Levis stadium plus my good friend is from Minnesota. Train was scheduled to depart Sacramento at 8:59 am and was scheduled to be in Santa Clara at 11:37 am, approximately two hours prior to the start of the game. The train was delayed and we did not end up leaving Sacramento until approx 10:40 but were assured that we would still be in Santa Clara before the game started. Following several long stops at stations along the way, we arrived at the Santa Clara station at approx 1:40 pm. Due to the prolonged delays, we missed the pre-game ceremonies, national anthem, and the first 5 mins of the game (which included the first Niner touchdown). Very disappointed. What was scheduled to be a 2 hr and 38 min trip ended up taking over 4.5 hours.
If Amtrak is interested in increasing ridership, schedules must be maintained.
Kim Worl
[protected]@gmail.com"
968,complaintsboard.com,"While traveling from Chicago to Charleston West Virginia on the 3rd and fourth of September, my luggage was lost/ or stolen.
I have been filing lost items for the past several months.
I now have a lawyer who will find out through the use of cameras (which are obviously all over these days) where it went.
My original address, (California 19559 stone gate) is all over items in the luggage.
My and my fathers birth certificate are in there as well.
So there's no reason to not have found me!"
